invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax,total,date,time,payment,cogs,gross_margin_pct,gross_income,rating,customer_id,Year,Month,Month_Name,Quarter,Weekday,age,annual_income,social_class
789-73-2571,B,Mandalay,Normal,Female,Health and beauty,90,8,0.05,756.0,2024-03-12,10:18:00,Ewallet,720,12.065,36.0,4.1,CUST-0959,2024,3,Mar,1,Tuesday,20,140946,Upper
792-47-7527,A,Yangon,Member,Female,Fashion accessories,120,4,0.05,504.0,2024-03-13,12:45:00,Cash,480,18.089,24.0,9.8,CUST-0113,2024,3,Mar,1,Wednesday,52,50954,Middle
919-56-5067,B,Yangon,Member,Male,Food and beverages,15,6,0.05,94.5,2024-03-13,12:49:00,Cash,90,2.064,4.5,7.0,CUST-0199,2024,3,Mar,1,Wednesday,40,144481,Upper
285-39-9456,B,Mandalay,Member,Male,Electronic accessories,30,2,0.05,63.0,2024-03-14,11:12:00,Credit card,60,12.423,3.0,8.0,CUST-0472,2024,3,Mar,1,Thursday,39,35125,Lower
798-44-4157,C,Naypyitaw,Member,Female,Home and lifestyle,200,6,0.05,1260.0,2024-03-15,12:42:00,Credit card,1200,6.014,60.0,6.6,CUST-0269,2024,3,Mar,1,Friday,66,115083,Middle
820-90-5293,C,Mandalay,Normal,Male,Electronic accessories,30,1,0.05,31.5,2024-03-15,17:07:00,Ewallet,30,12.423,1.5,5.2,CUST-0992,2024,3,Mar,1,Friday,29,90699,Middle
453-68-4419,C,Yangon,Normal,Male,Home and lifestyle,200,8,0.05,1680.0,2024-03-16,12:13:00,Credit card,1600,6.014,80.0,7.2,CUST-0300,2024,3,Mar,1,Saturday,61,95710,Middle
681-48-1560,A,Naypyitaw,Member,Female,Fashion accessories,120,4,0.05,504.0,2024-03-16,10:04:00,Ewallet,480,18.089,24.0,7.1,CUST-0796,2024,3,Mar,1,Saturday,37,65297,Middle
612-26-9538,A,Naypyitaw,Normal,Male,Electronic accessories,30,7,0.05,220.5,2024-03-17,11:47:00,Cash,210,12.423,10.5,5.8,CUST-0839,2024,3,Mar,1,Sunday,58,124513,Middle
246-15-3938,A,Naypyitaw,Normal,Male,Home and lifestyle,200,9,0.05,1890.0,2024-03-18,16:01:00,Credit card,1800,6.014,90.0,6.3,CUST-0133,2024,3,Mar,1,Monday,40,110057,Middle
200-69-6488,C,Naypyitaw,Normal,Male,Health and beauty,90,7,0.05,661.5,2024-03-19,19:45:00,Cash,630,12.065,31.5,5.0,CUST-0201,2024,3,Mar,1,Tuesday,43,81679,Middle
322-28-5437,B,Mandalay,Member,Female,Home and lifestyle,200,2,0.05,420.0,2024-03-19,21:35:00,Credit card,400,6.014,20.0,5.3,CUST-0962,2024,3,Mar,1,Tuesday,57,76354,Middle
692-63-1168,A,Mandalay,Normal,Male,Electronic accessories,30,6,0.05,189.0,2024-03-19,12:23:00,Cash,180,12.423,9.0,9.9,CUST-0366,2024,3,Mar,1,Tuesday,34,15829,Lower
226-44-8118,A,Yangon,Normal,Male,Food and beverages,15,5,0.05,78.75,2024-03-20,18:57:00,Cash,75,2.064,3.75,6.4,CUST-0388,2024,3,Mar,1,Wednesday,55,72020,Middle
364-70-7924,A,Naypyitaw,Normal,Female,Health and beauty,90,3,0.05,283.5,2024-03-20,16:15:00,Ewallet,270,12.065,13.5,6.2,CUST-0775,2024,3,Mar,1,Wednesday,46,59518,Middle
133-42-8412,C,Yangon,Normal,Female,Food and beverages,15,4,0.05,63.0,2024-03-21,16:05:00,Cash,60,2.064,3.0,5.5,CUST-0063,2024,3,Mar,1,Thursday,50,68410,Middle
904-53-7080,C,Mandalay,Normal,Female,Food and beverages,15,9,0.05,141.75,2024-03-21,13:43:00,Ewallet,135,2.064,6.75,4.9,CUST-0442,2024,3,Mar,1,Thursday,29,15736,Lower
477-47-2311,A,Mandalay,Normal,Male,Food and beverages,15,3,0.05,47.25,2024-03-22,14:05:00,Ewallet,45,2.064,2.25,7.8,CUST-0383,2024,3,Mar,1,Friday,59,67713,Middle
495-15-4967,A,Yangon,Normal,Female,Health and beauty,90,2,0.05,189.0,2024-03-22,17:05:00,Credit card,180,12.065,9.0,8.9,CUST-0139,2024,3,Mar,1,Friday,25,42478,Lower
640-20-8736,C,Naypyitaw,Member,Male,Fashion accessories,120,5,0.05,630.0,2024-03-22,15:21:00,Credit card,600,18.089,30.0,8.7,CUST-0144,2024,3,Mar,1,Friday,19,147799,Upper
210-48-1308,B,Mandalay,Member,Female,Home and lifestyle,200,2,0.05,420.0,2024-03-23,14:38:00,Credit card,400,6.014,20.0,4.1,CUST-0126,2024,3,Mar,1,Saturday,19,70774,Middle
860-88-8757,A,Mandalay,Member,Male,Fashion accessories,120,6,0.05,756.0,2024-03-23,19:48:00,Credit card,720,18.089,36.0,5.0,CUST-0209,2024,3,Mar,1,Saturday,46,29771,Lower
903-57-9353,C,Mandalay,Member,Female,Sports and travel,180,8,0.05,1512.0,2024-03-23,19:48:00,Cash,1440,15.045,72.0,6.0,CUST-0125,2024,3,Mar,1,Saturday,35,48209,Lower
923-94-7144,B,Mandalay,Normal,Male,Fashion accessories,120,3,0.05,378.0,2024-03-23,12:33:00,Cash,360,18.089,18.0,6.2,CUST-0166,2024,3,Mar,1,Saturday,56,22365,Lower
594-16-4532,B,Naypyitaw,Normal,Female,Fashion accessories,120,8,0.05,1008.0,2024-03-25,21:43:00,Credit card,960,18.089,48.0,7.8,CUST-0158,2024,3,Mar,1,Monday,45,97274,Middle
816-70-2787,C,Naypyitaw,Normal,Male,Electronic accessories,30,1,0.05,31.5,2024-03-25,10:22:00,Cash,30,12.423,1.5,8.0,CUST-0022,2024,3,Mar,1,Monday,29,123610,Middle
113-60-1458,A,Mandalay,Normal,Male,Electronic accessories,30,7,0.05,220.5,2024-03-26,12:56:00,Credit card,210,12.423,10.5,5.4,CUST-0835,2024,3,Mar,1,Tuesday,40,15062,Lower
338-86-2274,A,Yangon,Normal,Female,Health and beauty,90,3,0.05,283.5,2024-03-27,18:33:00,Ewallet,270,12.065,13.5,5.2,CUST-0522,2024,3,Mar,1,Wednesday,29,149313,Upper
861-55-2999,A,Mandalay,Member,Female,Sports and travel,180,5,0.05,945.0,2024-03-27,21:07:00,Ewallet,900,15.045,45.0,9.6,CUST-0883,2024,3,Mar,1,Wednesday,59,46122,Lower
952-51-5380,A,Yangon,Member,Male,Home and lifestyle,200,4,0.05,840.0,2024-03-27,13:04:00,Ewallet,800,6.014,40.0,8.3,CUST-0059,2024,3,Mar,1,Wednesday,27,23476,Lower
945-81-3343,B,Mandalay,Normal,Female,Electronic accessories,30,10,0.05,315.0,2024-03-28,20:47:00,Cash,300,12.423,15.0,5.4,CUST-0570,2024,3,Mar,1,Thursday,55,102619,Middle
662-16-9734,A,Naypyitaw,Member,Female,Home and lifestyle,200,1,0.05,210.0,2024-04-01,11:47:00,Ewallet,200,6.014,10.0,4.2,CUST-0457,2024,4,Apr,2,Monday,20,26079,Lower
751-18-3278,A,Yangon,Normal,Female,Health and beauty,90,9,0.05,850.5,2024-04-01,12:47:00,Credit card,810,12.065,40.5,4.3,CUST-0754,2024,4,Apr,2,Monday,50,137110,Upper
356-65-2756,B,Yangon,Normal,Male,Food and beverages,15,7,0.05,110.25,2024-04-03,19:08:00,Ewallet,105,2.064,5.25,6.5,CUST-0110,2024,4,Apr,2,Wednesday,62,143175,Upper
604-44-6017,A,Yangon,Member,Female,Food and beverages,15,6,0.05,94.5,2024-04-03,20:30:00,Ewallet,90,2.064,4.5,7.5,CUST-0994,2024,4,Apr,2,Wednesday,61,80940,Middle
729-42-9506,B,Naypyitaw,Normal,Female,Fashion accessories,120,2,0.05,252.0,2024-04-03,13:56:00,Credit card,240,18.089,12.0,9.1,CUST-0156,2024,4,Apr,2,Wednesday,68,15296,Lower
630-36-2121,C,Naypyitaw,Normal,Male,Health and beauty,90,2,0.05,189.0,2024-04-04,21:18:00,Cash,180,12.065,9.0,5.4,CUST-0283,2024,4,Apr,2,Thursday,61,91430,Middle
237-57-1204,C,Yangon,Member,Female,Sports and travel,180,2,0.05,378.0,2024-04-05,13:09:00,Cash,360,15.045,18.0,7.5,CUST-0719,2024,4,Apr,2,Friday,30,31947,Lower
883-90-3395,C,Mandalay,Member,Male,Sports and travel,180,10,0.05,1890.0,2024-04-05,21:11:00,Cash,1800,15.045,90.0,7.4,CUST-0733,2024,4,Apr,2,Friday,66,28405,Lower
324-88-5675,A,Mandalay,Normal,Male,Home and lifestyle,200,9,0.05,1890.0,2024-04-06,17:05:00,Ewallet,1800,6.014,90.0,4.7,CUST-0694,2024,4,Apr,2,Saturday,36,127720,Upper
476-13-1057,B,Mandalay,Normal,Male,Fashion accessories,120,2,0.05,252.0,2024-04-06,18:30:00,Credit card,240,18.089,12.0,6.3,CUST-0023,2024,4,Apr,2,Saturday,35,137786,Upper
232-80-6755,B,Yangon,Member,Male,Home and lifestyle,200,2,0.05,420.0,2024-04-07,10:22:00,Credit card,400,6.014,20.0,9.1,CUST-0010,2024,4,Apr,2,Sunday,63,48735,Lower
276-30-9025,C,Naypyitaw,Member,Female,Fashion accessories,120,10,0.05,1260.0,2024-04-07,20:58:00,Ewallet,1200,18.089,60.0,6.4,CUST-0684,2024,4,Apr,2,Sunday,62,111309,Middle
612-40-1772,B,Mandalay,Normal,Male,Home and lifestyle,200,7,0.05,1470.0,2024-04-07,13:34:00,Credit card,1400,6.014,70.0,6.4,CUST-0761,2024,4,Apr,2,Sunday,21,130720,Upper
864-33-2434,A,Naypyitaw,Normal,Male,Home and lifestyle,200,7,0.05,1470.0,2024-04-07,18:58:00,Cash,1400,6.014,70.0,8.2,CUST-0068,2024,4,Apr,2,Sunday,54,49428,Lower
659-76-9726,C,Naypyitaw,Normal,Female,Electronic accessories,30,9,0.05,283.5,2024-04-08,11:05:00,Cash,270,12.423,13.5,7.8,CUST-0687,2024,4,Apr,2,Monday,60,79488,Middle
342-23-8590,A,Yangon,Normal,Male,Electronic accessories,30,2,0.05,63.0,2024-04-09,10:36:00,Ewallet,60,12.423,3.0,5.2,CUST-0398,2024,4,Apr,2,Tuesday,29,32417,Lower
744-61-2221,B,Naypyitaw,Normal,Male,Fashion accessories,120,2,0.05,252.0,2024-04-09,17:20:00,Cash,240,18.089,12.0,8.9,CUST-0239,2024,4,Apr,2,Tuesday,61,124414,Middle
198-89-4909,C,Naypyitaw,Normal,Female,Electronic accessories,30,4,0.05,126.0,2024-04-10,12:48:00,Credit card,120,12.423,6.0,5.0,CUST-0990,2024,4,Apr,2,Wednesday,42,54164,Middle
317-46-5251,A,Mandalay,Normal,Male,Home and lifestyle,200,6,0.05,1260.0,2024-04-10,15:32:00,Ewallet,1200,6.014,60.0,4.1,CUST-0764,2024,4,Apr,2,Wednesday,46,26254,Lower
632-57-8845,B,Naypyitaw,Member,Female,Home and lifestyle,200,4,0.05,840.0,2024-04-10,14:01:00,Cash,800,6.014,40.0,8.7,CUST-0513,2024,4,Apr,2,Wednesday,50,149770,Upper
303-51-1484,C,Mandalay,Normal,Female,Food and beverages,15,7,0.05,110.25,2024-04-11,15:42:00,Credit card,105,2.064,5.25,6.5,CUST-0431,2024,4,Apr,2,Thursday,30,39663,Lower
402-32-5609,B,Naypyitaw,Member,Male,Sports and travel,180,6,0.05,1134.0,2024-04-11,12:18:00,Credit card,1080,15.045,54.0,6.5,CUST-0061,2024,4,Apr,2,Thursday,61,15668,Lower
646-32-9105,C,Mandalay,Normal,Male,Electronic accessories,30,7,0.05,220.5,2024-04-11,21:09:00,Cash,210,12.423,10.5,7.1,CUST-0079,2024,4,Apr,2,Thursday,34,30832,Lower
164-46-4024,B,Mandalay,Normal,Female,Electronic accessories,30,3,0.05,94.5,2024-04-12,12:23:00,Cash,90,12.423,4.5,6.8,CUST-0346,2024,4,Apr,2,Friday,68,76079,Middle
447-49-7432,A,Yangon,Normal,Female,Electronic accessories,30,6,0.05,189.0,2024-04-12,13:02:00,Credit card,180,12.423,9.0,7.5,CUST-0484,2024,4,Apr,2,Friday,34,101211,Middle
585-23-3217,B,Naypyitaw,Normal,Male,Electronic accessories,30,2,0.05,63.0,2024-04-13,16:15:00,Credit card,60,12.423,3.0,6.5,CUST-0212,2024,4,Apr,2,Saturday,33,115635,Middle
959-38-4860,B,Mandalay,Normal,Male,Sports and travel,180,6,0.05,1134.0,2024-04-14,18:22:00,Ewallet,1080,15.045,54.0,5.4,CUST-0299,2024,4,Apr,2,Sunday,18,36934,Lower
660-45-6181,B,Yangon,Normal,Male,Food and beverages,15,4,0.05,63.0,2024-04-15,12:55:00,Ewallet,60,2.064,3.0,5.7,CUST-0596,2024,4,Apr,2,Monday,52,25111,Lower
886-83-5643,B,Mandalay,Normal,Male,Sports and travel,180,8,0.05,1512.0,2024-04-15,20:32:00,Credit card,1440,15.045,72.0,5.4,CUST-0923,2024,4,Apr,2,Monday,52,40892,Lower
298-82-4594,B,Mandalay,Normal,Male,Home and lifestyle,200,7,0.05,1470.0,2024-04-16,10:48:00,Ewallet,1400,6.014,70.0,6.0,CUST-0273,2024,4,Apr,2,Tuesday,38,79908,Middle
948-36-1732,A,Mandalay,Member,Male,Sports and travel,180,10,0.05,1890.0,2024-04-16,14:08:00,Cash,1800,15.045,90.0,5.4,CUST-0381,2024,4,Apr,2,Tuesday,67,137075,Upper
283-88-1571,A,Naypyitaw,Member,Male,Sports and travel,180,1,0.05,189.0,2024-04-17,16:48:00,Credit card,180,15.045,9.0,8.5,CUST-0180,2024,4,Apr,2,Wednesday,39,54277,Middle
918-80-6139,C,Naypyitaw,Member,Male,Sports and travel,180,4,0.05,756.0,2024-04-17,21:36:00,Credit card,720,15.045,36.0,5.5,CUST-0359,2024,4,Apr,2,Wednesday,68,129076,Upper
686-70-2240,C,Yangon,Normal,Male,Health and beauty,90,6,0.05,567.0,2024-04-19,15:00:00,Ewallet,540,12.065,27.0,8.0,CUST-0338,2024,4,Apr,2,Friday,43,87081,Middle
704-35-1562,A,Yangon,Member,Female,Electronic accessories,30,8,0.05,252.0,2024-04-19,12:07:00,Cash,240,12.423,12.0,5.0,CUST-0517,2024,4,Apr,2,Friday,50,149263,Upper
904-91-8112,B,Mandalay,Member,Male,Sports and travel,180,5,0.05,945.0,2024-04-19,16:06:00,Ewallet,900,15.045,45.0,8.3,CUST-0270,2024,4,Apr,2,Friday,50,142695,Upper
196-22-3124,B,Mandalay,Normal,Female,Home and lifestyle,200,1,0.05,210.0,2024-04-20,12:51:00,Cash,200,6.014,10.0,4.2,CUST-0731,2024,4,Apr,2,Saturday,57,113142,Middle
472-21-6106,B,Naypyitaw,Normal,Male,Health and beauty,90,8,0.05,756.0,2024-04-20,21:05:00,Ewallet,720,12.065,36.0,5.4,CUST-0339,2024,4,Apr,2,Saturday,34,63490,Middle
273-98-9821,B,Naypyitaw,Normal,Female,Sports and travel,180,7,0.05,1323.0,2024-04-21,12:57:00,Credit card,1260,15.045,63.0,4.8,CUST-0255,2024,4,Apr,2,Sunday,48,107156,Middle
310-30-4805,C,Naypyitaw,Member,Female,Fashion accessories,120,9,0.05,1134.0,2024-04-21,14:59:00,Credit card,1080,18.089,54.0,4.6,CUST-0769,2024,4,Apr,2,Sunday,59,30269,Lower
406-12-3855,C,Mandalay,Member,Male,Food and beverages,15,1,0.05,15.75,2024-04-21,19:21:00,Credit card,15,2.064,0.75,4.8,CUST-0855,2024,4,Apr,2,Sunday,24,81536,Middle
417-57-1892,C,Naypyitaw,Normal,Female,Electronic accessories,30,4,0.05,126.0,2024-04-21,13:49:00,Credit card,120,12.423,6.0,4.9,CUST-0909,2024,4,Apr,2,Sunday,62,67781,Middle
276-36-9479,A,Naypyitaw,Member,Male,Food and beverages,15,4,0.05,63.0,2024-04-22,18:17:00,Credit card,60,2.064,3.0,9.0,CUST-0264,2024,4,Apr,2,Monday,21,58445,Middle
440-25-7741,B,Naypyitaw,Member,Male,Home and lifestyle,200,7,0.05,1470.0,2024-04-22,13:19:00,Ewallet,1400,6.014,70.0,7.6,CUST-0443,2024,4,Apr,2,Monday,43,29615,Lower
648-86-2518,C,Mandalay,Member,Male,Fashion accessories,120,9,0.05,1134.0,2024-04-22,19:53:00,Cash,1080,18.089,54.0,6.8,CUST-0723,2024,4,Apr,2,Monday,21,107215,Middle
944-30-4475,B,Yangon,Member,Male,Home and lifestyle,200,4,0.05,840.0,2024-04-23,14:46:00,Cash,800,6.014,40.0,9.7,CUST-0845,2024,4,Apr,2,Tuesday,44,33076,Lower
550-14-5043,A,Yangon,Member,Female,Fashion accessories,120,9,0.05,1134.0,2024-04-24,11:04:00,Credit card,1080,18.089,54.0,8.8,CUST-0289,2024,4,Apr,2,Wednesday,64,82886,Middle
219-41-6180,A,Mandalay,Normal,Male,Fashion accessories,120,10,0.05,1260.0,2024-04-25,17:57:00,Ewallet,1200,18.089,60.0,9.9,CUST-0528,2024,4,Apr,2,Thursday,33,62126,Middle
525-65-4794,A,Naypyitaw,Normal,Female,Sports and travel,180,5,0.05,945.0,2024-04-26,12:16:00,Cash,900,15.045,45.0,6.7,CUST-0629,2024,4,Apr,2,Friday,39,24907,Lower
238-39-3964,C,Yangon,Member,Male,Food and beverages,15,2,0.05,31.5,2024-04-27,10:04:00,Cash,30,2.064,1.5,4.1,CUST-0195,2024,4,Apr,2,Saturday,67,83031,Middle
167-45-4903,B,Mandalay,Member,Female,Food and beverages,15,8,0.05,126.0,2024-04-28,12:57:00,Cash,120,2.064,6.0,5.5,CUST-0650,2024,4,Apr,2,Sunday,44,70774,Middle
656-38-7069,C,Mandalay,Member,Male,Food and beverages,15,6,0.05,94.5,2024-04-28,10:35:00,Cash,90,2.064,4.5,6.2,CUST-0695,2024,4,Apr,2,Sunday,27,100846,Middle
687-24-5975,B,Naypyitaw,Normal,Male,Food and beverages,15,7,0.05,110.25,2024-04-28,10:54:00,Cash,105,2.064,5.25,4.3,CUST-0241,2024,4,Apr,2,Sunday,44,121574,Middle
872-74-5657,A,Naypyitaw,Normal,Male,Sports and travel,180,1,0.05,189.0,2024-05-02,15:37:00,Ewallet,180,15.045,9.0,8.7,CUST-0020,2024,5,May,2,Thursday,47,32333,Lower
907-47-5191,C,Naypyitaw,Normal,Male,Sports and travel,180,10,0.05,1890.0,2024-05-02,21:01:00,Credit card,1800,15.045,90.0,7.5,CUST-0104,2024,5,May,2,Thursday,18,31632,Lower
530-78-4413,C,Naypyitaw,Normal,Male,Home and lifestyle,200,6,0.05,1260.0,2024-05-03,10:35:00,Credit card,1200,6.014,60.0,6.0,CUST-0542,2024,5,May,2,Friday,48,34821,Lower
675-65-4410,A,Naypyitaw,Normal,Female,Fashion accessories,120,10,0.05,1260.0,2024-05-03,21:00:00,Ewallet,1200,18.089,60.0,4.3,CUST-0850,2024,5,May,2,Friday,56,43373,Lower
897-90-3786,A,Yangon,Normal,Male,Electronic accessories,30,10,0.05,315.0,2024-05-03,18:37:00,Credit card,300,12.423,15.0,8.2,CUST-0525,2024,5,May,2,Friday,21,59891,Middle
132-29-3437,C,Naypyitaw,Member,Male,Electronic accessories,30,10,0.05,315.0,2024-05-04,13:13:00,Credit card,300,12.423,15.0,5.4,CUST-0645,2024,5,May,2,Saturday,48,148730,Upper
312-48-4137,B,Mandalay,Member,Female,Sports and travel,180,5,0.05,945.0,2024-05-04,15:03:00,Credit card,900,15.045,45.0,8.8,CUST-0566,2024,5,May,2,Saturday,31,66830,Middle
340-66-2584,B,Yangon,Member,Male,Sports and travel,180,4,0.05,756.0,2024-05-04,18:24:00,Credit card,720,15.045,36.0,4.3,CUST-0793,2024,5,May,2,Saturday,36,89051,Middle
491-44-7165,B,Naypyitaw,Normal,Female,Sports and travel,180,3,0.05,567.0,2024-05-04,19:06:00,Cash,540,15.045,27.0,7.5,CUST-0306,2024,5,May,2,Saturday,30,23086,Lower
895-41-4072,B,Naypyitaw,Normal,Male,Fashion accessories,120,5,0.05,630.0,2024-05-05,19:32:00,Ewallet,600,18.089,30.0,9.8,CUST-0691,2024,5,May,2,Sunday,49,35551,Lower
174-58-2943,C,Yangon,Member,Male,Home and lifestyle,200,9,0.05,1890.0,2024-05-07,17:48:00,Ewallet,1800,6.014,90.0,7.1,CUST-0403,2024,5,May,2,Tuesday,43,148289,Upper
136-97-9797,C,Naypyitaw,Member,Male,Health and beauty,90,7,0.05,661.5,2024-05-08,12:53:00,Cash,630,12.065,31.5,8.8,CUST-0064,2024,5,May,2,Wednesday,27,98656,Middle
246-54-2097,A,Mandalay,Member,Male,Sports and travel,180,4,0.05,756.0,2024-05-08,20:45:00,Ewallet,720,15.045,36.0,6.3,CUST-0009,2024,5,May,2,Wednesday,54,146172,Upper
405-58-6535,B,Naypyitaw,Normal,Female,Home and lifestyle,200,4,0.05,840.0,2024-05-08,19:48:00,Credit card,800,6.014,40.0,7.0,CUST-0945,2024,5,May,2,Wednesday,63,73751,Middle
839-68-8277,C,Yangon,Normal,Female,Fashion accessories,120,8,0.05,1008.0,2024-05-09,16:52:00,Ewallet,960,18.089,48.0,4.8,CUST-0065,2024,5,May,2,Thursday,60,50607,Lower
822-31-7959,B,Naypyitaw,Member,Male,Sports and travel,180,3,0.05,567.0,2024-05-10,11:41:00,Cash,540,15.045,27.0,8.7,CUST-0297,2024,5,May,2,Friday,40,57362,Middle
127-71-6928,B,Mandalay,Member,Male,Home and lifestyle,200,10,0.05,2100.0,2024-05-11,14:44:00,Cash,2000,6.014,100.0,9.8,CUST-0698,2024,5,May,2,Saturday,29,80185,Middle
119-69-8600,A,Naypyitaw,Member,Female,Sports and travel,180,6,0.05,1134.0,2024-05-12,10:20:00,Cash,1080,15.045,54.0,5.7,CUST-0379,2024,5,May,2,Sunday,60,106996,Middle
245-51-4204,C,Yangon,Normal,Female,Fashion accessories,120,10,0.05,1260.0,2024-05-12,16:53:00,Ewallet,1200,18.089,60.0,7.7,CUST-0503,2024,5,May,2,Sunday,67,109837,Middle
614-92-7816,B,Yangon,Member,Male,Home and lifestyle,200,10,0.05,2100.0,2024-05-12,16:24:00,Cash,2000,6.014,100.0,5.1,CUST-0573,2024,5,May,2,Sunday,54,41263,Lower
738-14-2130,A,Mandalay,Member,Male,Home and lifestyle,200,10,0.05,2100.0,2024-05-12,17:02:00,Credit card,2000,6.014,100.0,7.9,CUST-0849,2024,5,May,2,Sunday,24,81040,Middle
979-69-4852,A,Yangon,Normal,Female,Food and beverages,15,7,0.05,110.25,2024-05-12,15:42:00,Cash,105,2.064,5.25,8.1,CUST-0367,2024,5,May,2,Sunday,62,76494,Middle
901-49-6543,C,Naypyitaw,Member,Female,Food and beverages,15,1,0.05,15.75,2024-05-13,14:14:00,Credit card,15,2.064,0.75,9.0,CUST-0988,2024,5,May,2,Monday,29,76420,Middle
149-58-1838,B,Mandalay,Normal,Female,Health and beauty,90,4,0.05,378.0,2024-05-14,18:21:00,Ewallet,360,12.065,18.0,5.4,CUST-0593,2024,5,May,2,Tuesday,32,77545,Middle
132-15-7741,C,Mandalay,Member,Female,Electronic accessories,30,2,0.05,63.0,2024-05-15,19:28:00,Cash,60,12.423,3.0,4.6,CUST-0631,2024,5,May,2,Wednesday,45,27402,Lower
316-46-6244,C,Yangon,Member,Female,Home and lifestyle,200,7,0.05,1470.0,2024-05-15,13:05:00,Credit card,1400,6.014,70.0,9.3,CUST-0099,2024,5,May,2,Wednesday,31,89585,Middle
756-54-2170,A,Mandalay,Member,Female,Sports and travel,180,6,0.05,1134.0,2024-05-16,13:52:00,Cash,1080,15.045,54.0,7.7,CUST-0292,2024,5,May,2,Thursday,23,138789,Upper
954-59-4523,C,Yangon,Member,Male,Fashion accessories,120,1,0.05,126.0,2024-05-16,10:51:00,Ewallet,120,18.089,6.0,6.9,CUST-0237,2024,5,May,2,Thursday,22,96665,Middle
117-97-5774,C,Naypyitaw,Normal,Male,Sports and travel,180,4,0.05,756.0,2024-05-17,16:47:00,Cash,720,15.045,36.0,7.5,CUST-0165,2024,5,May,2,Friday,38,95445,Middle
497-19-4332,A,Yangon,Member,Male,Home and lifestyle,200,1,0.05,210.0,2024-05-17,11:12:00,Ewallet,200,6.014,10.0,4.6,CUST-0279,2024,5,May,2,Friday,65,128032,Upper
134-67-5268,A,Yangon,Normal,Male,Electronic accessories,30,1,0.05,31.5,2024-05-18,18:56:00,Credit card,30,12.423,1.5,5.3,CUST-0219,2024,5,May,2,Saturday,36,76592,Middle
427-53-4984,C,Mandalay,Normal,Female,Sports and travel,180,3,0.05,567.0,2024-05-18,15:07:00,Credit card,540,15.045,27.0,8.2,CUST-0738,2024,5,May,2,Saturday,23,29141,Lower
348-71-9935,C,Naypyitaw,Member,Female,Home and lifestyle,200,5,0.05,1050.0,2024-05-19,12:31:00,Ewallet,1000,6.014,50.0,8.7,CUST-0541,2024,5,May,2,Sunday,55,108872,Middle
462-36-4131,B,Yangon,Member,Male,Sports and travel,180,5,0.05,945.0,2024-05-20,12:05:00,Credit card,900,15.045,45.0,9.2,CUST-0812,2024,5,May,2,Monday,68,92115,Middle
226-34-5058,C,Mandalay,Member,Female,Home and lifestyle,200,9,0.05,1890.0,2024-05-21,16:13:00,Credit card,1800,6.014,90.0,5.7,CUST-0564,2024,5,May,2,Tuesday,46,139638,Upper
245-14-1146,A,Mandalay,Normal,Female,Electronic accessories,30,7,0.05,220.5,2024-05-22,16:24:00,Credit card,210,12.423,10.5,4.6,CUST-0371,2024,5,May,2,Wednesday,29,33464,Lower
825-10-6149,C,Mandalay,Normal,Male,Sports and travel,180,2,0.05,378.0,2024-05-22,13:20:00,Cash,360,15.045,18.0,8.0,CUST-0175,2024,5,May,2,Wednesday,33,137069,Upper
831-27-4771,A,Mandalay,Normal,Male,Health and beauty,90,4,0.05,378.0,2024-05-22,15:34:00,Ewallet,360,12.065,18.0,4.1,CUST-0901,2024,5,May,2,Wednesday,63,106329,Middle
866-52-7601,C,Mandalay,Member,Male,Fashion accessories,120,1,0.05,126.0,2024-05-22,11:34:00,Credit card,120,18.089,6.0,5.2,CUST-0937,2024,5,May,2,Wednesday,25,38748,Lower
898-26-9042,A,Naypyitaw,Normal,Female,Electronic accessories,30,6,0.05,189.0,2024-05-22,20:34:00,Ewallet,180,12.423,9.0,9.5,CUST-0975,2024,5,May,2,Wednesday,25,57932,Middle
634-52-1921,A,Naypyitaw,Member,Male,Electronic accessories,30,7,0.05,220.5,2024-05-23,17:39:00,Ewallet,210,12.423,10.5,4.4,CUST-0868,2024,5,May,2,Thursday,26,127648,Upper
667-93-6779,C,Naypyitaw,Normal,Female,Fashion accessories,120,5,0.05,630.0,2024-05-23,14:05:00,Cash,600,18.089,30.0,7.2,CUST-0647,2024,5,May,2,Thursday,21,33737,Lower
297-40-9096,B,Naypyitaw,Normal,Male,Electronic accessories,30,10,0.05,315.0,2024-05-24,10:42:00,Ewallet,300,12.423,15.0,8.4,CUST-0036,2024,5,May,2,Friday,37,79554,Middle
312-95-1316,B,Yangon,Normal,Female,Electronic accessories,30,1,0.05,31.5,2024-05-24,14:52:00,Credit card,30,12.423,1.5,4.5,CUST-0459,2024,5,May,2,Friday,25,49605,Lower
491-26-9009,B,Naypyitaw,Normal,Male,Home and lifestyle,200,2,0.05,420.0,2024-05-25,14:16:00,Cash,400,6.014,20.0,4.5,CUST-0109,2024,5,May,2,Saturday,33,126671,Middle
719-87-8747,A,Yangon,Member,Female,Health and beauty,90,8,0.05,756.0,2024-05-25,16:08:00,Ewallet,720,12.065,36.0,5.7,CUST-0656,2024,5,May,2,Saturday,56,43394,Lower
108-10-2611,A,Naypyitaw,Normal,Female,Food and beverages,15,10,0.05,157.5,2024-05-26,19:44:00,Ewallet,150,2.064,7.5,7.0,CUST-0223,2024,5,May,2,Sunday,65,31103,Lower
